;model;user_comment;suggestion;similarity_score;suggestion_article_id;user_comment_article_id;suggestion_0;suggestion_1;suggestion_2;suggestion_3;suggestion_4;suggestion_5
245;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";These are difficult cases. If the stained glass windows were removed from this church after the congregation chose to raze the building for inability to maintain it, and the windows were then loaned to the Museum of the State of NJ, could we use public money to restore and mount them as an art exhibit? As art, don’t the windows have even more significance when viewed in situ? <br/><br/>The idea of some public money going to institutions that espouse religious doctrine doesn’t offend me, provided that there is some objective architectural historical or artistic value recognized by reasonable people who are unaffiliated with that creed.  Sure<br/>Y, some of the readers so offended by any of their tax dollars going to religious institutions think nothing of going to the countless museums supported by tax dollars and filled with religious and church commissioned artworks. That seems a little hypocritical to me, and may simply be a knee jerk opposition to organized religion. On the other hand, before we built the museum of the Native American at the Smithsonian in DC, we did practically destroy their cultures.<br/><br/>Incidentally, I sincerely doubt that the mainstream Presbyterian congregation in Morristown would ever make anyone who wanted to study or admire the church feel unwelcome inside or out of the building. It’s just not how these folks roll. Maybe that should be the test - take public money and you open your doors to the public. ALL THE PUBLIC.;0.6816028356552124;5adef218068401528a2aa514;5adef218068401528a2aa514;;;;;;
246;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";While I agree that the First Amendment's Establishment Clause should be strictly interpreted so as to bar any government funding or support of religion, and that to paraphrase Ben Franklin, any religion that does not support itself so that it is obliged to seek help from civil authorities is a sign of it's not being a worthwhile religion, the New Jersey Supreme Court did not rely on the Federal Constitution's Establishment Clause to declare the county funding unconstitutional. It carefully reviewed the history of New Jersey's Religious Aid Clause, expressly noting that it predated the US Constitution and remained a fixture of the New Jersey Constitution from it inception in 1776, through the constitution revisions of 1844 and 1947.  The granting of funds to religious institutions was contrary to the plain language of New Jersey's Religious Aid Clause. And rightfully so. ;0.6163346171379089;5adef218068401528a2aa514;5adef218068401528a2aa514;;;;;;
247;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";I would like to see the reaction of the Court (and Republicans) when Muslims, Catholics and Jews apply for grants.  What I didn't see is the facts of this case.  Since the money is for pre-school playgrounds, my guess is that churches use those playgrounds for childcare during services.  How could you be closer tied to the religion?  And what is the religious make-up of the children who use the playground.  Are Muslims welcome to use it?  I worry that this is the precursor that will be the basis of a ruling that federal voucher programs can be used by religious schools without violating the separation of church and state - another travesty.  Wake up Justices and do your job.  Protect the Constitution.;0.6150048971176147;59019bf37c459f24986dc5df;5adef218068401528a2aa514;;;;;;
248;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";"While I see the author's point, using the case about the Lutheran Church is a poor example. The state regularly gives funds to religious organizations to fund non-religious activity, i.e. homeless shelters and grants for security at mosques and synagogues. The oral arguments for this case made it seem that there was actually some consensus between the liberal and conservative justices (contrary to the author's main point that consensus is now gone); it was wrong for the school to be denied access to state funds for playground construction solely because the children playing on that playground are religious.  ";0.6123808026313782;59019bf37c459f24986dc5df;5adef218068401528a2aa514;;;;;;
249;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";I'm sure this won't work with our current Supreme Court configuration but I have an idea. What if the barrier to the separation between church and state were a two-way street? If a religious institution wants to receive public funds, they forgo their tax exempt status. Furthermore, the institution is required to provide unfettered access to all medical care regardless of the institution's religious beliefs. I'm specifically referring to birth control but I'm sure you understand.<br/><br/>Point being: If you take from the public coffers, you need to respect public institutions regardless of your right to religious freedom. Your choice.;0.604449450969696;59019bf37c459f24986dc5df;5adef218068401528a2aa514;;;;;;
250;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";I wonder how people would react if it was an Islamic mosque of the Salafist/Wahabbi persuasion seeking taxpayer historical preservation funds to repair the mosque dome.  ;0.5979272127151489;5adef218068401528a2aa514;5adef218068401528a2aa514;;;;;;
251;paraphrase-mpnet-base-v2;"I, for one, would have no problem with it if the mosque was an historic building. And not in NJ. Clearly, NJ's constitution very clearly stipulates that grants such as those given to 12 churches in Morris County are expressly forbidden.<br/>But personally, if there is no legal prohibition, I see no reason to deny historic preservation funds to churches, mosques, synagogues, etc. So long as the funds are not used for religious programming or supplies (i.e., religious articles) what's the harm? How does preserving our history violate the separation of church &amp; state? ";;-1.0;;;These are difficult cases. If the stained glass windows were removed from this church after the congregation chose to raze the building for inability to maintain it, and the windows were then loaned to the Museum of the State of NJ, could we use public money to restore and mount them as an art exhibit? As art, don’t the windows have even more significance when viewed in situ? <br/><br/>The idea of some public money going to institutions that espouse religious doctrine doesn’t offend me, provided that there is some objective architectural historical or artistic value recognized by reasonable people who are unaffiliated with that creed.  Sure<br/>Y, some of the readers so offended by any of their tax dollars going to religious institutions think nothing of going to the countless museums supported by tax dollars and filled with religious and church commissioned artworks. That seems a little hypocritical to me, and may simply be a knee jerk opposition to organized religion. On the other hand, before we built the museum of the Native American at the Smithsonian in DC, we did practically destroy their cultures.<br/><br/>Incidentally, I sincerely doubt that the mainstream Presbyterian congregation in Morristown would ever make anyone who wanted to study or admire the church feel unwelcome inside or out of the building. It’s just not how these folks roll. Maybe that should be the test - take public money and you open your doors to the public. ALL THE PUBLIC.;While I agree that the First Amendment's Establishment Clause should be strictly interpreted so as to bar any government funding or support of religion, and that to paraphrase Ben Franklin, any religion that does not support itself so that it is obliged to seek help from civil authorities is a sign of it's not being a worthwhile religion, the New Jersey Supreme Court did not rely on the Federal Constitution's Establishment Clause to declare the county funding unconstitutional. It carefully reviewed the history of New Jersey's Religious Aid Clause, expressly noting that it predated the US Constitution and remained a fixture of the New Jersey Constitution from it inception in 1776, through the constitution revisions of 1844 and 1947.  The granting of funds to religious institutions was contrary to the plain language of New Jersey's Religious Aid Clause. And rightfully so. ;I would like to see the reaction of the Court (and Republicans) when Muslims, Catholics and Jews apply for grants.  What I didn't see is the facts of this case.  Since the money is for pre-school playgrounds, my guess is that churches use those playgrounds for childcare during services.  How could you be closer tied to the religion?  And what is the religious make-up of the children who use the playground.  Are Muslims welcome to use it?  I worry that this is the precursor that will be the basis of a ruling that federal voucher programs can be used by religious schools without violating the separation of church and state - another travesty.  Wake up Justices and do your job.  Protect the Constitution.;"While I see the author's point, using the case about the Lutheran Church is a poor example. The state regularly gives funds to religious organizations to fund non-religious activity, i.e. homeless shelters and grants for security at mosques and synagogues. The oral arguments for this case made it seem that there was actually some consensus between the liberal and conservative justices (contrary to the author's main point that consensus is now gone); it was wrong for the school to be denied access to state funds for playground construction solely because the children playing on that playground are religious.  ";I'm sure this won't work with our current Supreme Court configuration but I have an idea. What if the barrier to the separation between church and state were a two-way street? If a religious institution wants to receive public funds, they forgo their tax exempt status. Furthermore, the institution is required to provide unfettered access to all medical care regardless of the institution's religious beliefs. I'm specifically referring to birth control but I'm sure you understand.<br/><br/>Point being: If you take from the public coffers, you need to respect public institutions regardless of your right to religious freedom. Your choice.;I wonder how people would react if it was an Islamic mosque of the Salafist/Wahabbi persuasion seeking taxpayer historical preservation funds to repair the mosque dome.  
252;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;"Republicans have their priorities, and educating children with quality teachers and paying fair compensation for this isn't among them. Tax cuts for the wealthy and corporations are great, but teachers barely getting by and having two jobs isn't a problem. No wonder the US never ranks near the top compared to other developed nations when it comes to education. In those countries it's not the military that is held in high esteem, it's teachers.<br/><br/>Republicans in California are also busy trying to repeal the increase in gas tax to pay for road repair and transit improvements. Why pay for what citizens want and need when taxes should only go down, never up. The conservative motto is ""Governance is not us.""<br/><br/>Eclectic Pragmatism — <a href=""http://eclectic-pragmatist.tumblr.com/"" title=""http://eclectic-pragmatist.tumblr.com/"" target=""_blank"">http://eclectic-pragmatist.tumblr.com/</a><br/>Eclectic Pragmatist — <a href=""https://medium.com/eclectic-pragmatism"" title=""https://medium.com/eclectic-pragmatism"" target=""_blank"">https://medium.com/eclectic-pragmatism</a>";0.7293909788131714;5ae1951c068401528a2aac56;5add2004068401528a2aa14b;;;;;;
253;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;"We have the opposite problem in CA. The Unions are all supporting the all Democratic governments and pols are giving away the moon. <br/><br/>The people are held hostage to these groups and promises are made we are not aware of; only, we discover that we have less services, as we must pay more and more for pensions and other promises made, that we never voted on. Sometimes police fireman even water district PR people make $250,000 a year and then get that at full retirement. <br/><br/>Same thing with BART. While not public there is nothing to stop them from raising prices to cover union (and management) benefits, cycle after cycle. Their health plan? No deductible, whole family coverage, etc. 4 weeks vacay,etc. Low cost of course.  They have schemes for permanent overtime and a ticket taker can pull in $150,000.<br/><br/>Unions are monopolies too. If ALL workers had unions that would be one thing. But when only someare unionized... everyone else pays for them. At least here in CA.<br/><br/>We need to find balance and it starts with transparency and fairness Not going to happen. <br/><br/>My heart goes out to those who need protection, and yet i have no sympathy for those who take full advantage of the system at everyone else's expense. Both are happening, but the latter far more here in CA. Gives unions a bad name! They are monopolies of another name. At least here.";0.7022778987884521;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
254;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;Left entirely out of this article is California, legion of six-figure public workers with six-figure pensions.  Or Chicago, home of the nation's highest paid teachers.  Too bad the education quality can't compare to the price tag.<br/><br/>And no mention at all of the trillion $ unpaid tab for public pensions and retiree health care -- benefits alien to the private sector -- forcing governments to cut headcount and services.  No mention of the police and fire pensions that cost 80%+ of payroll in some communities.;0.6905878782272339;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
255;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;"The most outrageous pensions paid here in CA are to police, fire, and prison personnel. They are the only state employees  who can retire at 50 with 3%/year. But no one will ever agree to trim their benefits because they are ""heroes"". No teacher or DMV clerk is retiring after twenty years of service with anything even close to a six figure pension.";0.6895857453346252;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
256;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;I'm in a blue state, and make a lousy public sector salary, due to a huge pay cut and large deductions. Don't assume that all public sector workers in blue states are middle class. We aren't any more.;0.6636276841163635;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
257;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;Raise taxes on the rich and corporations. Why do we always have to cut their responsibility to society and ask teachers to shoulder the burden. California has high taxes, yes but it also has a highly educated population thats why all the jobs in the tech sector are going to San Francisco. If the other states compete in educated  highly skilled population we would have so much more opportunity accross the board not just in the coastal areas. ;0.6622117161750793;5ac259f7068401528a2a0ce2;5add2004068401528a2aa14b;;;;;;
258;paraphrase-mpnet-base-v2;In California, fire and police are way above middle class. They vote GOP, and many move to low tax states like Idaho in retirement. At age 50! So tho don't pay for the riches of their their<br/>Replacements.  Teachers are not enriched, in great contrast.;;-1.0;;;"Republicans have their priorities, and educating children with quality teachers and paying fair compensation for this isn't among them. Tax cuts for the wealthy and corporations are great, but teachers barely getting by and having two jobs isn't a problem. No wonder the US never ranks near the top compared to other developed nations when it comes to education. In those countries it's not the military that is held in high esteem, it's teachers.<br/><br/>Republicans in California are also busy trying to repeal the increase in gas tax to pay for road repair and transit improvements. Why pay for what citizens want and need when taxes should only go down, never up. The conservative motto is ""Governance is not us.""<br/><br/>Eclectic Pragmatism — <a href=""http://eclectic-pragmatist.tumblr.com/"" title=""http://eclectic-pragmatist.tumblr.com/"" target=""_blank"">http://eclectic-pragmatist.tumblr.com/</a><br/>Eclectic Pragmatist — <a href=""https://medium.com/eclectic-pragmatism"" title=""https://medium.com/eclectic-pragmatism"" target=""_blank"">https://medium.com/eclectic-pragmatism</a>";"We have the opposite problem in CA. The Unions are all supporting the all Democratic governments and pols are giving away the moon. <br/><br/>The people are held hostage to these groups and promises are made we are not aware of; only, we discover that we have less services, as we must pay more and more for pensions and other promises made, that we never voted on. Sometimes police fireman even water district PR people make $250,000 a year and then get that at full retirement. <br/><br/>Same thing with BART. While not public there is nothing to stop them from raising prices to cover union (and management) benefits, cycle after cycle. Their health plan? No deductible, whole family coverage, etc. 4 weeks vacay,etc. Low cost of course.  They have schemes for permanent overtime and a ticket taker can pull in $150,000.<br/><br/>Unions are monopolies too. If ALL workers had unions that would be one thing. But when only someare unionized... everyone else pays for them. At least here in CA.<br/><br/>We need to find balance and it starts with transparency and fairness Not going to happen. <br/><br/>My heart goes out to those who need protection, and yet i have no sympathy for those who take full advantage of the system at everyone else's expense. Both are happening, but the latter far more here in CA. Gives unions a bad name! They are monopolies of another name. At least here.";Left entirely out of this article is California, legion of six-figure public workers with six-figure pensions.  Or Chicago, home of the nation's highest paid teachers.  Too bad the education quality can't compare to the price tag.<br/><br/>And no mention at all of the trillion $ unpaid tab for public pensions and retiree health care -- benefits alien to the private sector -- forcing governments to cut headcount and services.  No mention of the police and fire pensions that cost 80%+ of payroll in some communities.;"The most outrageous pensions paid here in CA are to police, fire, and prison personnel. They are the only state employees  who can retire at 50 with 3%/year. But no one will ever agree to trim their benefits because they are ""heroes"". No teacher or DMV clerk is retiring after twenty years of service with anything even close to a six figure pension.";I'm in a blue state, and make a lousy public sector salary, due to a huge pay cut and large deductions. Don't assume that all public sector workers in blue states are middle class. We aren't any more.;Raise taxes on the rich and corporations. Why do we always have to cut their responsibility to society and ask teachers to shoulder the burden. California has high taxes, yes but it also has a highly educated population thats why all the jobs in the tech sector are going to San Francisco. If the other states compete in educated  highly skilled population we would have so much more opportunity accross the board not just in the coastal areas. 
259;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";Teachers can retire at 50, yes, but do most of them want to retire at 50 when it would be very difficult to find other jobs?  What's actually happening is that after 30 years of teaching, many are being forced to retire, and then they can't find other jobs and they don't have enough pension money to make ends meet.  Retirement may sound idyllic but it is a forced retirement, putting teachers out on the street with no way to move on to other teaching jobs and  government jobs are thereafter forbidden.  There is no way to find similar pay in an economy that only wants employees in their twenties.;0.7820562124252319;5ac259f7068401528a2a0ce2;5add2004068401528a2aa14b;;;;;;
260;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";Six figures? Really? I do not begrudge teachers who are working on educating our future. Perhaps, if you could work with kids, in class or out, you would have a pension. How many teachers at age 22 thought, whoa,<br/>I am going to be a teacher because of the pension?;0.7395982146263123;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
261;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";Yes, in fact they don't pay social security taxes on their income if they're under certain (not all) state pension systems. Which is one reason why going from defined benefit to 401Ks is so frightening for teachers, as they won't get much in the way of social security. ;0.7381492853164673;5ac259f7068401528a2a0ce2;5add2004068401528a2aa14b;;;;;;
262;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";How can we pay today's teachers let alone tomorrow's when yesterday's teachers are drawing large pensions for longer and longer periods of time?;0.733169436454773;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
263;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";I recently retired from teaching in a community college in California.  My salary was good and my pension is generous but not exorbitant.  In short, I am in the middle class.  But there will be few to follow in my footsteps.  Colleges have found that they can fill classrooms with part-time teachers who are paid low wages with few if any benefits.  Monies saved can, and are, used to hire more administrators at wages that are exorbitant and result in extremely generous pensions.  Fewer workers in the middle class but more in the upper middle class.  As this article illustrates this trend extends not just to higher education but to American society in general.  It is not healthy to our nation.;0.7064785957336426;5add2004068401528a2aa14b;5add2004068401528a2aa14b;;;;;;
264;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";"Respectfully, salary does not account for teachers' retirement pensions. Here in Ohio, I know one teacher who retired in his 40s after 20 years on full pension and works a new job. Another local teacher ""retired"" at full pension and then got rehired by the school for another salary. I am a firm believer in high quality education with good materials and fair teacher salaries; but the pension issue is a problem. I bet this pension issue is consuming resources.";0.7059335112571716;5ad46618068401528a2a8df6;5add2004068401528a2aa14b;;;;;;
265;paraphrase-mpnet-base-v2;"Many people envy teachers for their pensions, but fail to realize that pensions work as ""forced saving"" in your younger years. That's why you don't see teachers driving around in fat cars or living in expensive houses. You are essentially just getting the money back that got deducted earlier. There is a curve that insures that those who don't stay in the profession for very long lose out on their pension. In California, you need to be a teacher for at least 23 years to get the money back out in pensions that you yourself put in. Really difficult for people who teach as a second career to get enough years together. That ""forced saving"" is not a bad thing, because most people don't have the discipline to save early and significantly for retirement. Pensions should be expanded to more professions.";;-1.0;;;Teachers can retire at 50, yes, but do most of them want to retire at 50 when it would be very difficult to find other jobs?  What's actually happening is that after 30 years of teaching, many are being forced to retire, and then they can't find other jobs and they don't have enough pension money to make ends meet.  Retirement may sound idyllic but it is a forced retirement, putting teachers out on the street with no way to move on to other teaching jobs and  government jobs are thereafter forbidden.  There is no way to find similar pay in an economy that only wants employees in their twenties.;Six figures? Really? I do not begrudge teachers who are working on educating our future. Perhaps, if you could work with kids, in class or out, you would have a pension. How many teachers at age 22 thought, whoa,<br/>I am going to be a teacher because of the pension?;Yes, in fact they don't pay social security taxes on their income if they're under certain (not all) state pension systems. Which is one reason why going from defined benefit to 401Ks is so frightening for teachers, as they won't get much in the way of social security. ;How can we pay today's teachers let alone tomorrow's when yesterday's teachers are drawing large pensions for longer and longer periods of time?;I recently retired from teaching in a community college in California.  My salary was good and my pension is generous but not exorbitant.  In short, I am in the middle class.  But there will be few to follow in my footsteps.  Colleges have found that they can fill classrooms with part-time teachers who are paid low wages with few if any benefits.  Monies saved can, and are, used to hire more administrators at wages that are exorbitant and result in extremely generous pensions.  Fewer workers in the middle class but more in the upper middle class.  As this article illustrates this trend extends not just to higher education but to American society in general.  It is not healthy to our nation.;"Respectfully, salary does not account for teachers' retirement pensions. Here in Ohio, I know one teacher who retired in his 40s after 20 years on full pension and works a new job. Another local teacher ""retired"" at full pension and then got rehired by the school for another salary. I am a firm believer in high quality education with good materials and fair teacher salaries; but the pension issue is a problem. I bet this pension issue is consuming resources."
266;paraphrase-mpnet-base-v2;"The NYT editors begin with some very important observations but then quickly veer right back into the same ole hack political agenda we've all heard for decades.  Opium addiction only becomes a national crisis when some rich kid from NYC dies of an overdose on a Vermont farm.   Otherwise, all we ever hear from the NYTs is an argument about how a ""war on Drugs"" is doomed to failure....even though thats precisesly what China waged and WON in order to become the powerhouse it is today.  I am not sure whether methadone clinics were part of the Chinese strategy....";"I am weary of the ""mission"" of the NYTimes to stigmatize opioid use even more than it already is, making the lives of those suffering in pain even more painful.  <br/><br/>What you are doing borders on propaganda.  Nowhere in this article does it mention the high levels of physical violence Americans face, the number of wars we engage in, our high incarceration rates, our poor enforcement of workplace safety rules, our general lack of an inclusive social safety net -- all primary causes of broken bodies and therefore addiction.<br/><br/>Two years ago the singer Prince died of an accidental Fentanyl overdose because he thought he was taking a Vicodin 5/500.  Why was Prince was forced to buy hydrocodone off the street?  Because ""authorities"" like the Times engage in spreading paranoia and sensationalism to sell papers, which encourages the DEA to revoke the prescription licenses of doctors treating pain.<br/><br/>Have you no decency?<br/><br/>Please find another mission before I find another newspaper.";0.6669236421585083;5adb8334068401528a2a9f74;5adb8334068401528a2a9f74;;;;;;
267;paraphrase-mpnet-base-v2;"The NYT editors begin with some very important observations but then quickly veer right back into the same ole hack political agenda we've all heard for decades.  Opium addiction only becomes a national crisis when some rich kid from NYC dies of an overdose on a Vermont farm.   Otherwise, all we ever hear from the NYTs is an argument about how a ""war on Drugs"" is doomed to failure....even though thats precisesly what China waged and WON in order to become the powerhouse it is today.  I am not sure whether methadone clinics were part of the Chinese strategy....";"Bill,<br/><br/>As a physician treating narcotic-addicted patients, I respectfully find your points misguided:<br/><br/>- NYT “stigmatizes” addicts: All I see to support your assertion is the article itself. But what's wrong with that? Look at the problem's size: 45K deaths in 12 months, $504 billion cost in 2015 (both non-NYT data).<br/><br/>- Role of violence, etc: Yes, these problems must be addressed. But they're diverse and difficult: even if our country could come together all at once to solve them (magically eliminating bitterly divergent political viewpoints) opioid addiction would persist. Meanwhile, as NYT notes, treatment with buprenorphine, methadone and naltrexone ""have a proven track record at reducing overdoses and giving people struggling with addiction a shot at a stable life.""<br/><br/>- Chronic pain: Yes, some people misusing opioids first had them prescribed for painful conditions. But many or most of these patients are weaned off narcotics successfully and don't become addicted. Others got their addictions by different routes (i.e., receiving narcotics from addicted friends). Many chronic pain sufferers can have their painful conditions treated successfully by pain specialists using exercises, injections and other treatments, plus gradual and thoughtful reduction of narcotics.<br/><br/>I believe it unhelpful to both opioid users and the rest of us to reflexively label newspaper articles like this one exploitive and walk away. That inattention helps perpetuate addiction.";0.6617582440376282;5adb8334068401528a2a9f74;5adb8334068401528a2a9f74;;;;;;
268;paraphrase-mpnet-base-v2;"The NYT editors begin with some very important observations but then quickly veer right back into the same ole hack political agenda we've all heard for decades.  Opium addiction only becomes a national crisis when some rich kid from NYC dies of an overdose on a Vermont farm.   Otherwise, all we ever hear from the NYTs is an argument about how a ""war on Drugs"" is doomed to failure....even though thats precisesly what China waged and WON in order to become the powerhouse it is today.  I am not sure whether methadone clinics were part of the Chinese strategy....";"Thank you to the editors of the NYT for keeping up the public pressure on the government and for keeping the public aware of the devastation that opioids are wreaking on our country and its people.  The number of overdose deaths is relatively tiny to the number of people adversely affected by this disease...multiply by at least by the number of parents and siblings who suffer never ending stress, who pay thousands of dollars to rehab facilities in the hope that they will help turn around their loved one's disease, usually without success.<br/><br/>My daughter's addiction physician told me ""If there is an evil in the world, it is heroin - it is truly hell on earth.""  Having lived with my daughter's heroin addiction for 7 years, and just found out about my other daughter's addiction to alcohol, cocaine, and now heroin for ten years, I can attest to the truth of that statement.<br/><br/>We need our leaders to help us battle this enemy, and we need our neighbors to find the compassion to help us.";0.6603637337684631;5adb8334068401528a2a9f74;5adb8334068401528a2a9f74;;;;;;
